,keywords,urls
0,bike,https://www.nytimes.com/2019/03/14/well/mind/building-grit-in-girls-through-mountain-biking.html
1,bike,https://www.nytimes.com/2019/02/28/us/mongol-motorcycle-club-ruling.html
2,bike,https://www.nytimes.com/reuters/2019/04/04/us/04reuters-crime-slasher.html
3,bike,https://www.nytimes.com/2019/02/11/smarter-living/5-cheap-ish-things-for-staying-warm-on-a-winter-bike-commute.html
4,bike,https://www.nytimes.com/2019/03/11/nyregion/metropolitan-diary.html
5,bike,https://www.nytimes.com/2019/01/11/us/mongols-biker-gang-logo.html
6,bike,https://www.nytimes.com/2019/03/21/business/mont-blanc-tunnel-fire-anniversary-rescue.html
7,bike,https://www.nytimes.com/2019/03/25/world/europe/germany-naked-bike-safety-ad.html
8,bike,https://www.nytimes.com/2019/04/03/us/waco-motorcycle-gang-shootout.html
9,bike,https://www.nytimes.com/2019/01/22/realestate/commercial/new-york-commercial-real-estate.html
10,bike,https://www.nytimes.com/2019/02/09/opinion/bhutan-happiness-tour-of-the-dragon-bike-race-.html
11,bike,https://www.nytimes.com/2019/03/20/style/spring-trends.html
12,bike,https://www.nytimes.com/2019/03/27/climate/nyt-climate-newsletter-coffee.html
13,bike,https://www.nytimes.com/2019/04/07/fashion/weddings/samantha-marpe-kristofer-sandor.html
14,bike,https://www.nytimes.com/2019/03/08/nyregion/ally-love-brooklyn-nets.html
15,bike,https://www.nytimes.com/reuters/2019/04/05/us/05reuters-crime-slasher.html
16,bike,https://www.nytimes.com/2019/03/18/learning/what-are-your-thoughts-on-snowplow-parents.html
17,bike,https://www.nytimes.com/2019/01/29/nyregion/l-train-bike-lanes-buses.html
18,bike,https://www.nytimes.com/2019/01/24/realestate/new-yorks-healthiest-neighborhoods.html
19,bike,https://www.nytimes.com/2019/03/25/climate/copenhagen-climate-change.html
20,bike,https://www.nytimes.com/2019/01/25/movies/soni-review.html
21,bike,https://www.nytimes.com/2019/03/12/nyregion/newyorktoday/nyc-news-rich-new-yorkers.html
22,bike,https://www.nytimes.com/2019/02/02/travel/apps-and-services-to-help-you-get-around-on-your-next-trip.html
23,bike,https://www.nytimes.com/2019/02/19/nyregion/uber-nyc-deblasio.html
24,bike,https://www.nytimes.com/2019/02/19/well/mind/spinning-with-my-shrink.html
25,bike,https://www.nytimes.com/2019/02/07/nyregion/fc-st-pauli-east-river-bar.html
26,bike,https://www.nytimes.com/2019/01/28/travel/africa-cycling-trip-adventure.html
27,bike,https://www.nytimes.com/2019/02/24/nyregion/volta-armory-art-show-pier-92.html
28,bike,https://www.nytimes.com/2019/01/25/style/modern-love-are-you-my-husband.html
29,bike,https://www.nytimes.com/interactive/2019/business/dealbook/ipo-investors.html
30,bike,https://www.nytimes.com/2019/03/22/nyregion/anne-welsh-mcnulty-sunday-routine.html
31,bike,https://www.nytimes.com/2019/01/03/nyregion/l-train-brooklyn-manhattan-shutdown.html
32,bike,https://www.nytimes.com/2019/02/19/your-money/sketch-guy-knowledge-workers-need-rest.html
33,bike,https://www.nytimes.com/2019/04/08/sports/kelly-catlin-death.html
34,bike,https://www.nytimes.com/2019/01/01/nyregion/traffic-deaths-decrease-nyc.html
35,bike,https://www.nytimes.com/2019/01/01/nyregion/transportation-east-coast-vs-west-coast.html
36,bike,https://www.nytimes.com/2019/03/17/opinion/trump-violence.html
37,bike,https://www.nytimes.com/2019/04/01/technology/lyft-stock.html
38,bike,https://www.nytimes.com/2019/01/21/sports/australian-open-late-night-matches.html
39,bike,https://www.nytimes.com/2019/03/28/technology/lyft-ipo.html
40,bike,https://www.nytimes.com/2019/03/02/travel/hotel-review-joaquin-laguna-beach-calif.html
41,bike,https://www.nytimes.com/2019/03/06/technology/grab-funding-softbank.html
42,bike,https://www.nytimes.com/2019/01/31/movies/outlaws-review.html
43,bike,https://www.nytimes.com/video/movies/100000006445353/shazam-clip.html
44,bike,https://www.nytimes.com/2019/01/07/learning/07WODLN.html
45,bike,https://www.nytimes.com/2019/01/21/upshot/stuck-and-stressed-the-health-costs-of-traffic.html
46,bike,https://www.nytimes.com/2019/03/27/technology/personaltech/start-ups-tools.html
47,bike,https://www.nytimes.com/2019/02/20/business/dealbook/lyft-uber-ipo.html
48,bike,https://www.nytimes.com/2019/01/24/travel/hotel-review-hotel-peter-paul-new-orleans.html
49,bike,https://www.nytimes.com/2019/04/06/arts/television/whats-on-tv-saturday-native-son-saturday-night-live.html
50,bike,https://www.nytimes.com/2019/03/16/well/move/running-diet-food.html
51,bike,https://www.nytimes.com/2019/03/07/style/uber-ipo-san-francisco-rich.html
52,bike,https://www.nytimes.com/2019/03/01/technology/lyft-ipo-filing.html
53,bike,https://www.nytimes.com/2019/01/22/nyregion/islamberg-attack-muslim-community.html
54,bike,https://www.nytimes.com/2019/02/14/nyregion/trump-tweets-death-penalty-saipov.html
55,bike,https://www.nytimes.com/2019/02/24/nyregion/scott-seigel-broadway.html
56,bike,https://www.nytimes.com/2019/02/01/nyregion/newyorktoday/new-york-cold-weather.html
57,bike,https://www.nytimes.com/2019/02/21/nyregion/parking-placards-city-workers.html
58,bike,https://www.nytimes.com/2019/03/17/us/migrating-painted-lady-butterflies.html
59,bike,https://www.nytimes.com/2019/03/30/world/asia/afghan-girls-robotics-team-fatemah-qaderyan.html
60,bike,https://www.nytimes.com/2019/03/12/world/americas/venezuela-blackout-guaido.html
61,bike,https://www.nytimes.com/2019/02/22/fashion/bottega-veneta-gets-a-new-look.html
62,bike,https://www.nytimes.com/2019/01/28/briefing/government-shutdown-polar-vortex-apple.html
63,bike,https://www.nytimes.com/2019/01/15/neediest-cases/retirement-volunteering.html
64,bike,https://www.nytimes.com/2019/01/23/arts/television/broad-city-high-maintenance-unbreakable-kimmy-schmidt-review.html
65,bike,https://www.nytimes.com/2019/03/11/nyregion/newyorktoday/nyc-news-nypd-body-cameras.html
66,bike,https://www.nytimes.com/2019/01/23/style/how-to-feel-cool-in-the-new-year.html
67,bike,https://www.nytimes.com/2019/03/22/realestate/a-condo-inspired-by-japanese-aesthetics.html
68,bike,https://www.nytimes.com/2019/03/15/nyregion/mail-bomber-cesar-sayoc.html
69,bike,https://www.nytimes.com/2019/02/08/books/review/i-am-god-giacomo-sartori.html
70,bike,https://www.nytimes.com/2019/03/19/world/europe/denmark-storm-informant-cia.html
71,bike,https://www.nytimes.com/2019/01/16/arts/television/whats-on-tv-wednesday-schitts-creek-and-wayne.html
72,bike,https://www.nytimes.com/2019/01/26/arts/11-of-our-best-weekend-reads.html
73,bike,https://www.nytimes.com/2019/02/10/technology/these-50-start-ups-may-be-the-next-unicorns.html
74,bike,https://www.nytimes.com/2019/01/03/nyregion/newyorktoday/weather-nyc-rainfall-2018.html
75,bike,https://www.nytimes.com/2019/03/19/t-magazine/christelle-kocher.html
76,bike,https://www.nytimes.com/2019/02/15/realestate/apartment-towers-for-the-astoria-waterfront.html
77,bike,https://www.nytimes.com/2019/03/09/travel/hotel-review-the-ramble-hotel-denver.html
78,bike,https://www.nytimes.com/2019/03/09/well/oregon-child-tetanus-vaccine.html
79,bike,https://www.nytimes.com/2019/03/08/obituaries/gillian-freeman-dead.html
80,bike,https://www.nytimes.com/2019/01/02/nyregion/newyorktoday/new-york-news-marijuana-cuomo-ocasio-cortez.html
81,bike,https://www.nytimes.com/2019/03/29/business/robin-arzon-peloton-work-diary.html
82,bike,https://www.nytimes.com/2019/01/20/opinion/letters/old-women-men-aging.html
83,bike,https://www.nytimes.com/2019/01/30/realestate/massapequa-park-ny-a-homey-village-amid-suburban-sprawl.html
84,bike,https://www.nytimes.com/2019/03/29/travel/copenhagen-refshaleoen.html
85,bike,https://www.nytimes.com/2019/03/24/business/dealbook/lyft-ipo-cheat-sheet.html
86,bike,https://www.nytimes.com/2019/02/15/technology/uber-stock.html
87,bike,https://www.nytimes.com/2019/03/22/opinion/trump-white-nationalism-violence.html
88,bike,https://www.nytimes.com/2019/03/16/world/australia/brenton-tarrant-grafton.html
89,bike,https://www.nytimes.com/2019/03/15/books/review/new-crime-fiction.html
90,bike,https://www.nytimes.com/2019/01/30/business/alibaba-profit-results-china.html
91,bike,https://www.nytimes.com/2019/02/12/us/baton-rouge-police-blackface.html
92,bike,https://www.nytimes.com/2019/03/09/realestate/luxury/looking-beyond-the-golf-course.html
93,bike,https://www.nytimes.com/2019/02/07/sports/arrowhead-135-race-polar-vortex.html
94,bike,https://www.nytimes.com/2019/03/06/well/move/how-breast-size-affects-how-women-exercise.html
95,bike,https://www.nytimes.com/2019/02/05/travel/get-a-workout-and-a-vacation-at-the-same-time.html
96,bike,https://www.nytimes.com/2019/03/29/well/move/the-races-are-virtual-but-the-running-is-real.html
97,bike,https://www.nytimes.com/2019/03/01/fashion/rick-owens-balmain-off-white-paris.html
98,bike,https://www.nytimes.com/2019/01/16/travel/five-places-to-visit-in-london.html
99,bike,https://www.nytimes.com/2019/03/21/travel/what-to-do-in-hoi-an-vietnam.html
100,bike,https://www.nytimes.com/2019/03/22/opinion/end-of-cars-uber-lyft.html
101,bike,https://www.nytimes.com/2019/02/20/fashion/sackler-joss-new-york-fashion-week.html
102,bike,https://www.nytimes.com/2019/01/07/us/malibu-shootings.html
103,bike,https://www.nytimes.com/2019/02/15/opinion/green-new-deal-climate-change-pelosi.html
104,bike,https://www.nytimes.com/2019/02/15/technology/amazon-virginia-crystal-city.html
105,bike,https://www.nytimes.com/2019/04/03/smarter-living/kick-start-your-reading-habit-with-bite-sized-books.html
106,bike,https://www.nytimes.com/2019/03/08/travel/mexico-border-arizona-rancho-de-la-osa.html
107,bike,https://www.nytimes.com/2019/03/07/realestate/a-city-mom-upgrades-her-empty-nest.html
108,bike,https://www.nytimes.com/2019/03/30/opinion/sunday/boys-men-violence.html
109,bike,https://www.nytimes.com/2019/03/29/technology/lyft-stock-price.html
